1, 
1386, sit
1387, sit
1388, sit
1389, sit
1390, sit
1391, sit
1392, sit
1393, sit
1394, sit
1395, sit
1396, sit
1397, sit
1398, sit
1399, sit
1400, sit
1401, sit
1402, sit
1403, sit
1404, sit
1405, sit
1406, sit
1407, sit
1408, sit
1409, sit
1410, sit
1411, sit
1412, sit
1413, sit
1414, sit
1415, sit
1416, sit
1417, sit
1418, sit
1419, sit
1420, sit
1421, sit
1422, sit
1423, sit
1424, sit
1425, sit
1426, sit
1427, sit
1428, sit
1429, sit
1430, sit
1431, sit
1432, sit
1433, sit
1434, sit
1435, sit
1436, sit
1437, sit
1438, sit
1439, sit
1440, sit
1441, sit
1442, sit
1443, sit
1444, sit
1445, sit
1446, sit
1447, sit
1448, sit
1449, sit
1450, sit
1451, sit
1452, sit
1453, sit
1454, sit
1455, sit
1456, sit
1457, sit
1458, sit
1459, sit
1460, sit
1461, sit
1462, sit
1463, sit
1464, sit
1465, sit
1466, sit
1467, sit
1468, sit
1469, sit
1470, sit
1471, sit
1472, sit
1473, sit
1474, sit
1475, sit
1476, sit
1477, sit
1478, sit
1479, sit
1480, sit
1481, sit
1482, sit
1483, sit
1484, sit
1485, sit
1486, sit
1487, sit
1488, sit
1489, sit
1490, sit
1491, sit
1492, sit
1493, sit
1494, sit
1495, sit
1496, sit
1497, sit
1498, sit
1499, sit
1500, sit
1501, sit
1502, sit
1503, sit
1504, sit
1505, sit
1506, sit
1507, sit
1508, sit
1509, sit
1510, sit
1511, sit
1512, sit
1513, sit
1514, sit
1515, sit
1516, sit
1517, sit
1518, sit
1519, sit
1520, sit
1521, sit
1522, sit
1523, sit
1524, sit
1525, sit
1526, sit
1527, sit
1528, sit
1529, sit
1530, sit
1531, sit
1532, sit
1533, sit
1534, sit
1535, sit
1536, sit
1537, sit
1538, sit
1539, sit
1540, sit
1541, sit
1542, sit
1543, sit
1544, sit
1545, sit
1546, sit
1547, sit
1548, sit
1549, sit
1550, sit
1551, sit
1552, sit
1553, sit
1554, sit
1555, sit
1556, sit
1557, sit
1558, sit
1559, sit
1560, sit
1561, sit
1562, sit
1563, sit
1564, sit
1565, sit
1566, sit
1567, sit
1568, sit
1569, sit
1570, sit
1571, sit
1572, sit
1573, sit
1574, sit
1575, sit
1576, sit
1577, sit
1578, sit
1579, sit
1580, sit
1581, sit
1582, sit
1583, sit
1584, sit
1585, sit
1586, sit
1587, sit
1588, sit
1589, sit
1590, sit
1591, sit
1592, sit
1593, sit
1594, sit
1595, sit
1596, sit
1597, sit
1598, sit
1599, sit
1600, sit
1601, sit
1602, sit
1603, sit
1604, sit
1605, sit
1606, sit
1607, sit
1608, sit
1609, sit
1610, sit
1611, sit
1612, sit
1613, sit
1614, sit
1615, sit
1616, sit
1617, sit
1618, sit
1619, sit
1620, sit
1621, sit
1622, sit
1623, sit
1624, sit
1625, sit
1626, sit
1627, sit
1628, sit
1629, sit
1630, sit
1631, sit
1632, sit
1633, sit
1634, sit
1635, sit
1636, sit
1637, sit
1638, sit
1639, sit
1640, sit
1641, sit
1642, sit
1643, sit
1644, sit
1645, sit
1646, sit
1647, sit
1648, sit
1649, sit
1650, sit
1651, sit
1652, sit
1653, sit
1654, sit
1655, sit
1656, sit
1657, sit
1658, sit
1659, sit
1660, sit
1661, sit
1662, sit
1663, sit
1664, sit
1665, sit
1666, sit
1667, sit
1668, sit
1669, sit
1670, sit
1671, sit
1672, sit
1673, sit
1674, sit
1675, sit
1676, sit
1677, sit
1678, sit
1679, sit
1680, sit
1681, sit
1682, sit
1683, sit
1684, sit
1685, sit
1686, sit
1687, sit
1688, sit
1689, sit
1690, sit
1691, sit
1692, sit
1693, sit
1694, sit
1695, sit
1696, sit
1697, sit
1698, sit
1699, sit
1700, sit
1701, sit
1702, sit
1703, sit
1704, sit
1705, sit
1706, sit
1707, sit
1708, sit
1709, sit
1710, sit
1711, sit
1712, sit
1713, sit
1714, sit
1715, sit
1716, sit
1717, sit
1718, sit
1719, sit
1720, sit
1721, sit
1722, sit
1723, sit
1724, sit
1725, sit
1726, sit
1727, sit
1728, sit
1729, sit
1730, sit
1731, sit
1732, sit
1733, sit
1734, sit
1735, sit
1736, sit
1737, sit
1738, sit
1739, sit
1740, sit
1741, sit
1742, sit
1743, sit
1744, sit
1745, sit
1746, sit
1747, sit
1748, sit
1749, sit
1750, sit
1751, sit
1752, sit
1753, sit
1754, sit
1755, sit
1756, sit
1757, sit
1758, sit
1759, sit
1760, sit
1761, sit
1762, sit
1763, sit
1764, sit
1765, sit
1766, sit
1767, sit
1768, sit
1769, sit
1770, sit
1771, sit
1772, sit
1773, sit
1774, sit
1775, sit
1776, sit
1777, sit
1778, sit
1779, sit
1780, sit
1781, sit
1782, sit
1783, sit
1784, sit
1785, sit
1786, sit
1787, sit
1788, sit
1789, sit
1790, sit
1791, sit
1792, sit
1793, sit
1794, sit
1795, sit
1796, sit
1797, sit
1798, sit
1799, sit
1800, sit
1801, sit
1802, sit
1803, sit
1804, sit
1805, sit
1806, sit
1807, sit
1808, sit
1809, sit
1810, sit
1811, sit
1812, sit
1813, sit
1814, sit
1815, sit
1816, sit
1817, sit
1818, sit
1819, sit
1820, sit
1821, sit
1822, sit
1823, sit
1824, sit
1825, sit
1826, sit
1827, sit
1828, sit
1829, sit
1830, sit
1831, sit
1832, sit
1833, sit
1834, sit
1835, sit
1836, sit
1837, sit
1838, sit
1839, sit
1840, sit
1841, sit
1842, sit
1843, sit
1844, sit
1845, sit
1846, sit
1847, sit
1848, sit
1849, sit
1850, sit
1851, sit
1852, sit
1853, sit
1854, sit
1855, sit
1856, sit
1857, sit
1858, sit
1859, sit
1860, sit
1861, sit
1862, sit
1863, sit
1864, sit
1865, sit
1866, sit
1867, sit
1868, sit
1869, sit
1870, sit
1871, sit
1872, sit
1873, sit
1874, sit
1875, sit
1876, sit
1877, sit
1878, sit
1879, sit
1880, sit
1881, sit
1882, sit
1883, sit
1884, sit
1885, sit
1886, sit
1887, sit
1888, sit
1889, sit
1890, sit
1891, sit
1892, sit
1893, sit
1894, sit
1895, sit
1896, sit
1897, sit
1898, sit
1899, sit
1900, sit
1901, sit
1902, sit
1903, sit
1904, sit
1905, sit
1906, sit
1907, sit
1908, sit
1909, sit
1910, sit
1911, sit
1912, sit
1913, sit
1914, sit
1915, sit
1916, sit
1917, sit
1918, sit
1919, sit
1920, sit
1921, sit
1922, sit
1923, sit
1924, sit
1925, sit
1926, sit
1927, sit
1928, sit
1929, sit
1930, sit
1931, sit
1932, sit
1933, sit
1934, sit
1935, sit
1936, sit
1937, sit
1938, sit
1939, sit
1940, sit
1941, sit
1942, sit
1943, sit
1944, sit
1945, sit
1946, sit
1947, sit
1948, sit
1949, sit
1950, sit
1951, sit
1952, sit
1953, sit
1954, sit
1955, sit
1956, sit
1957, sit
1958, sit
1959, sit
1960, sit
1961, sit
1962, sit
1963, sit
1964, sit
1965, sit
1966, sit
1967, sit
1968, sit
1969, sit
1970, sit
1971, sit
1972, sit
1973, sit
1974, sit
1975, sit
1976, sit
1977, sit
1978, sit
1979, sit
1980, sit
1981, sit
1982, sit
1983, sit
1984, sit
1985, sit
1986, sit
1987, sit
1988, walk
1989, walk
1990, sit
1991, sit
1992, sit
1993, walk
1994, walk
1995, walk
1996, walk
1997, walk
1998, walk
1999, walk
2000, walk
2001, walk
2002, walk
2003, walk
2004, walk
2005, walk
2006, walk
2007, walk
2008, walk
2009, walk
2010, walk
2011, walk
2012, walk
2013, walk
2014, walk
2015, walk
2016, walk
2017, walk
2018, walk
2019, walk
2020, walk
2021, walk
2022, walk
2023, walk
2024, walk
2025, walk
2026, walk
2027, walk
2028, walk
2029, walk
2030, walk
2031, walk
2032, walk
2033, walk
2034, walk
2035, walk
2036, walk
2037, walk
2038, walk
2039, walk
2040, walk
2041, walk
2042, walk
2043, walk
2044, walk
2045, walk
2046, walk
2047, walk
2048, walk
2049, walk
2050, walk
2051, walk
2052, walk
2053, walk
2054, walk
2055, walk
2056, walk
2057, walk
2058, walk
2059, walk
2060, walk
2061, walk
2062, walk
2063, walk
2064, walk
2065, walk
2066, walk
2067, walk
2068, walk
2069, walk
2070, walk
2071, walk
2072, walk
2073, walk
2074, walk
2075, walk
2076, walk
2077, walk
2078, walk
2079, walk
2080, walk
2081, walk
2082, walk
2083, walk
2084, walk
2085, walk
2086, walk
2087, walk
2088, walk
2089, walk
2090, walk
2091, walk
2092, walk
2093, walk
2094, walk
2095, walk
2096, walk
2097, walk
2098, walk
2099, walk
2100, walk
2101, walk
2102, walk
2103, walk
2104, walk
2105, walk
2106, walk
2107, walk
2108, walk
2109, walk
2110, walk
2111, walk
2112, walk
2113, walk
2114, walk
2115, walk
2116, walk
2117, walk
2118, walk
2119, walk
2120, walk
2121, walk
2122, walk
2123, walk
2124, walk
2125, walk
2126, walk
2127, walk
2128, walk
2129, walk
2130, walk
2131, walk
2132, walk
2133, walk
2134, walk
2135, walk
2136, walk
2137, walk
2138, walk
2139, walk
2140, walk
2141, walk
2142, walk
2143, walk
2144, walk
2145, walk
2146, walk
2147, walk
2148, walk
2149, walk
2150, walk
2151, walk
2152, walk
2153, walk
2154, walk
2155, walk
2156, walk
2157, walk
2158, walk
2159, walk
2160, walk
2161, walk
2162, walk
2163, walk
2164, walk
2165, walk
2166, walk
2167, walk
2168, walk
2169, walk
2170, walk
2171, walk
2172, walk
2173, walk
2174, walk
2175, walk
2176, walk
2177, walk
2178, walk
2179, walk
2180, walk
2181, walk
2182, walk
2183, walk
2184, walk
2185, walk
2186, walk
2187, walk
2188, walk
2189, walk
2190, walk
2191, walk
2192, walk
2193, walk
2194, walk
2195, walk
2196, walk
2197, walk
2198, walk
2199, walk
2200, walk
2201, walk
2202, walk
2203, walk
2204, walk
2205, walk
2206, walk
2207, walk
2208, walk
2209, walk
2210, walk
2211, walk
2212, walk
2213, walk
2214, walk
2215, walk
2216, walk
2217, sit
2218, sit
2219, sit
2220, sit
2221, sit
2222, sit
2223, sit
2224, sit
2225, sit
2226, sit
2227, sit
2228, sit
2229, sit
2230, sit
2231, sit
2232, sit
2233, sit
2234, sit
2235, sit
2236, sit
2237, sit
2238, sit
2239, sit
2240, sit
2241, sit
2242, sit
2243, sit
2244, sit
2245, sit
2246, sit
2247, sit
2248, sit
2249, sit
2250, sit
2251, sit
2252, sit
2253, sit
2254, sit
2255, sit
2256, sit
2257, sit
2258, sit
2259, sit
2260, sit
2261, sit
2262, sit
2263, sit
2264, sit
2265, sit
2266, sit
2267, sit
2268, sit
2269, sit
2270, sit
2271, sit
2272, sit
2273, sit
2274, sit
2275, sit
2276, sit
2277, sit
2278, sit
2279, sit
2280, sit
2281, sit
2282, sit
2283, sit
2284, sit
2285, 
2286, sit
2287, sit
2288, sit
2289, sit
2290, sit
2291, sit
2292, sit
2293, sit
2294, sit
2295, sit
2296, sit
2297, sit
2298, sit
2299, sit
2300, sit
2301, sit
2302, sit
2303, sit
2304, sit
2305, sit
2306, sit
2307, sit
2308, sit
2309, sit
2310, sit
2311, sit
2312, sit
2313, sit
2314, sit
2315, sit
2316, sit
2317, sit
2318, sit
2319, sit
2320, sit
2321, sit
2322, sit
2323, sit
2324, sit
2325, sit
2326, sit
2327, sit
2328, sit
2329, sit
2330, sit
2331, sit
2332, sit
2333, sit
2334, sit
2335, sit
2336, sit
2337, sit
2338, sit
2339, sit
2340, sit
2341, sit
2342, sit
2343, sit
2344, sit
2345, sit
2346, sit
2347, sit
2348, sit
2349, sit
2350, sit
2351, sit
2352, sit
2353, sit
2354, sit
2355, sit
2356, sit
2357, sit
2358, sit
2359, sit
2360, sit
2361, sit
2362, sit
2363, sit
2364, sit
2365, sit
2366, sit
2367, sit
2368, sit
2369, sit
2370, sit
2371, sit
2372, sit
2373, sit
2374, sit
2375, sit
2376, sit
2377, sit
2378, sit
2379, sit
2380, sit
2381, sit
2382, sit
2383, sit
2384, walk
2385, walk
2386, walk
2387, walk
2388, walk
2389, walk
2390, walk
2391, walk
2392, walk
2393, walk
2394, walk
2395, walk
2396, walk
2397, walk
2398, walk
2399, walk
2400, walk
2401, walk
2402, walk
2403, walk
2404, walk
2405, walk
2406, walk
2407, walk
2408, walk
2409, walk
2410, walk
2411, walk
2412, walk
2413, walk
2414, walk
2415, walk
2416, walk
2417, walk
2418, walk
2419, walk
2420, walk
2421, walk
2422, walk
2423, walk
2424, walk
2425, walk
2426, walk
2427, walk
2428, walk
2429, walk
2430, walk
2431, walk
2432, walk
2433, walk
2434, walk
2435, walk
2436, walk
2437, walk
2438, walk
2439, walk
2440, walk
2441, walk
2442, walk
2443, walk
2444, walk
2445, walk
2446, walk
2447, walk
2448, walk
2449, walk
2450, walk
2451, walk
2452, walk
2453, walk
2454, walk
2455, walk
2456, walk
2457, walk
2458, walk
2459, walk
2460, walk
2461, walk
2462, walk
2463, walk
2464, walk
2465, walk
2466, walk
2467, walk
2468, walk
2469, walk
2470, walk
2471, walk
2472, walk
2473, walk
2474, walk
2475, walk
2476, walk
2477, sit
2478, walk
2479, walk
2480, walk
2481, sit
2482, walk
2483, walk
2484, walk
2485, walk
2486, walk
2487, walk
2488, walk
2489, walk
2490, walk
2491, walk
2492, walk
2493, walk
2494, walk
2495, walk
2496, walk
2497, walk
2498, walk
2499, walk
2500, walk
2501, walk
2502, walk
2503, walk
2504, walk
2505, walk
2506, walk
2507, walk
2508, walk
2509, walk
2510, walk
2511, walk
2512, walk
2513, walk
2514, walk
2515, walk
2516, walk
2517, walk
2518, walk
2519, walk
2520, walk
2521, walk
2522, walk
2523, walk
2524, walk
2525, walk
2526, walk
2527, walk
2528, walk
2529, walk
2530, walk
2531, walk
2532, walk
2533, walk
2534, walk
2535, walk
2536, walk
2537, walk
2538, walk
2539, walk
2540, sit
2541, sit
2542, sit
2543, sit
2544, sit
2545, sit
2546, sit
2547, sit
2548, sit
2549, sit
2550, sit
2551, sit
2552, sit
2553, sit
2554, sit
2555, sit
2556, sit
2557, sit
2558, sit
2559, sit
2560, sit
2561, sit
2562, sit
2563, sit
2564, sit
2565, sit
2566, sit
2567, sit
2568, sit
2569, sit
2570, sit
2571, sit
2572, sit
2573, sit
2574, sit
2575, sit
2576, sit
2577, sit
2578, sit
2579, sit
2580, sit
2581, sit
2582, sit
2583, sit
2584, sit
2585, sit
2586, sit
2587, walk
2588, sit
2589, sit
2590, sit
2591, sit
2592, sit
2593, sit
2594, sit
2595, sit
2596, sit
2597, sit
2598, sit
2599, sit
2600, sit
2601, sit
2602, sit
2603, sit
2604, sit
2605, sit
2606, sit
2607, sit
2608, sit
2609, sit
2610, sit
2611, sit
2612, sit
2613, sit
2614, sit
2615, sit
2616, sit
2617, sit
2618, sit
2619, sit
2620, sit
2621, sit
2622, sit
2623, sit
2624, sit
2625, sit
2626, sit
2627, sit
2628, sit
2629, sit
2630, sit
2631, sit
2632, sit
